,Subject ID,GRE APT Verb Percentile,GRE APT Quant Percentile,GRE APT Analyt Percentile,tiers,admit_code,GPA_Merged,Master's Held,Doctorate Held,Bachelor's Held,Special Degree Held,Count: Arts,Count: GAE,Count: Research,Count: Service,Count: Leadership,Count: Leadership,Count: Competition,Gender,First Generation,work_experience_int
1253,2973,88,93,59,4.0,R,4.0,0,0,0,0,0,0,0,0,0,0,0,Male,0.0,0.0
1254,2975,98,67,93,1.0,A,3.86,0,0,1,0,0,1,0,0,0,0,0,Female,0.0,1006.0
1255,2976,26,97,17,4.0,R,3.0,0,0,0,0,0,0,0,0,0,0,0,Male,0.0,0.0
1256,2978,55,95,17,4.0,A,3.0,0,0,1,0,0,0,0,0,0,0,0,Female,0.0,0.0
1257,2979,68,27,59,4.0,A,3.78,0,0,1,0,0,0,0,0,0,0,0,Female,0.0,0.0
1258,2980,26,97,17,3.0,D,3.0,0,0,0,0,0,0,0,0,0,0,0,Female,0.0,0.0
1259,2981,47,70,17,4.0,A,3.0,0,0,1,0,0,0,0,0,0,0,0,Female,0.0,1004.0
1260,2982,51,97,17,4.0,R,3.0,0,0,0,0,0,1,0,0,0,0,0,Female,0.0,0.0
1261,2983,55,93,17,4.0,A,3.0,0,0,1,0,0,1,0,0,0,0,0,Male,0.0,0.0
1262,2984,51,51,82,2.0,A,3.83,0,0,1,0,0,0,0,0,0,0,0,Female,0.0,1308.0
1263,2985,47,79,17,3.0,D,3.0,0,0,0,0,0,0,0,0,0,0,0,Male,0.0,0.0
1264,2986,68,93,17,4.0,D,3.0,0,0,0,0,0,0,0,0,0,0,0,Female,0.0,0.0
1265,2988,47,97,42,4.0,R,3.0,0,0,0,0,0,1,0,1,0,0,0,Female,0.0,0.0
1266,2989,19,95,7,4.0,D,3.0,0,0,0,0,0,1,0,0,0,0,0,Male,0.0,0.0
1267,2990,34,85,17,3.0,D,3.0,0,0,0,0,0,0,0,0,0,0,0,Male,0.0,0.0
1268,2991,60,95,42,4.0,R,3.0,0,0,0,0,0,0,0,0,0,0,0,Male,0.0,0.0
1269,2992,23,97,42,3.0,D,3.0,0,0,0,0,0,0,0,0,2,2,0,Male,0.0,0.0
1270,2993,47,87,42,4.0,A,3.0,0,0,1,0,0,0,0,0,0,0,0,Female,0.0,122.0
1271,2994,94,63,93,1.0,R,3.37,0,0,0,0,0,0,1,0,0,0,0,Male,0.0,0.0
1272,2995,82,97,17,4.0,D,3.0,0,0,0,0,0,1,1,0,1,1,0,Female,0.0,0.0
1273,2996,80,70,42,4.0,R,3.5,0,0,0,0,0,0,0,0,0,0,0,Female,0.0,0.0
1274,2997,94,63,98,2.0,R,2.96,0,0,0,0,0,0,0,0,0,0,0,Female,0.0,0.0
1275,2998,38,97,42,3.0,D,4.0,0,0,0,0,0,0,0,0,0,0,0,Female,0.0,0.0
1276,2999,42,93,7,4.0,D,4.0,0,0,0,0,0,0,0,0,0,0,0,Female,0.0,0.0
1277,3000,60,97,42,4.0,D,3.0,0,0,0,0,0,1,1,0,0,0,0,Female,0.0,0.0
1278,3001,37,78,15,4.0,D,4.0,0,0,0,0,0,0,0,0,0,0,0,Female,0.0,0.0
1279,3002,90,79,93,2.0,A,3.89,0,0,1,0,0,3,0,0,0,0,0,Male,0.0,1188.0
1280,3004,34,87,7,4.0,A,3.66,0,0,1,0,0,0,0,0,0,0,1,Female,0.0,121.0
1281,3005,72,79,17,2.0,R,3.93,0,0,0,0,0,1,0,0,0,0,0,Male,0.0,0.0
1282,3006,90,45,56,1.0,A,3.41,0,0,1,0,0,0,0,0,0,0,0,Female,0.0,1857.0
1283,3007,27,94,60,2.0,R,3.56,0,0,0,0,0,0,0,0,0,0,0,Male,0.0,0.0
1284,3009,88,59,93,4.0,A,3.63,0,0,1,0,0,0,0,0,0,0,0,Female,0.0,943.0
1285,3010,48,91,60,2.0,D,3.17,0,0,1,0,0,0,0,0,0,0,1,Male,0.0,0.0
1286,3011,20,69,18,4.0,D,4.0,0,0,0,0,0,0,1,0,0,0,0,Male,0.0,0.0
1287,3012,48,97,42,4.0,D,3.0,0,0,0,0,0,1,2,0,0,0,0,Male,0.0,0.0
1288,3013,17,73,42,4.0,D,4.0,0,0,0,0,0,0,0,0,0,0,0,Male,0.0,0.0
1289,3014,52,76,18,0.0,D,3.0,0,0,0,0,0,0,0,0,0,0,0,Male,0.0,0.0
1290,3016,19,76,17,4.0,A,3.59,1,0,0,0,0,0,0,0,0,0,0,Female,0.0,0.0
1291,3017,61,24,18,3.0,D,2.78,0,0,0,0,0,0,0,0,0,0,0,Female,0.0,0.0
1292,3019,80,27,60,1.0,A,3.54,0,0,1,0,0,1,0,0,1,1,0,Female,0.0,426.0
1293,3021,86,69,82,2.0,A,3.15,0,0,1,0,0,0,0,0,0,0,0,Male,0.0,1068.0
1294,3022,52,14,42,4.0,D,2.86,0,0,0,0,0,0,0,0,0,0,0,Female,0.0,0.0
1295,3023,76,20,18,2.0,A,3.5,0,0,1,0,0,0,0,0,0,0,0,Female,0.0,0.0
1296,3024,94,38,82,1.0,A,3.59,0,0,1,0,0,0,0,0,0,0,0,Male,0.0,3226.0
1297,3025,86,16,72,4.0,A,3.21,0,0,1,0,0,0,0,0,0,0,0,Female,0.0,0.0
1298,3026,7,31,2,4.0,D,3.0,0,0,0,0,0,0,0,0,0,0,1,Female,0.0,0.0
1299,3027,85,17,59,2.0,D,2.33,0,0,0,0,0,0,0,0,0,0,0,Female,0.0,0.0
1300,3028,83,84,60,4.0,D,2.0,0,0,0,0,0,0,1,0,1,1,0,Male,0.0,0.0
1301,3029,56,92,18,4.0,A,4.0,0,0,1,0,0,0,0,0,0,0,0,Female,0.0,1369.0
1302,3030,52,92,42,4.0,R,4.0,0,0,0,0,0,1,0,0,0,0,2,Male,0.0,0.0
1303,3032,0,0,0,4.0,A,3.59,1,0,0,0,0,0,0,0,0,0,0,Female,0.0,0.0
1304,3033,69,66,60,1.0,A,2.36,0,0,1,0,0,0,0,0,0,0,0,Female,0.0,1126.0
1305,3035,52,73,42,4.0,D,2.0,0,0,0,0,0,0,0,0,0,0,0,Female,0.0,0.0
1306,3037,99,78,99,2.0,A,3.92,0,1,0,0,0,0,0,0,0,0,0,Female,0.0,3864.0
1307,3041,56,14,18,1.0,A,3.1,0,0,1,0,0,0,0,0,0,0,0,Male,1.0,578.0
1308,3043,99,79,93,1.0,A,3.79,1,0,0,0,0,0,0,0,0,0,0,Female,0.0,0.0
1309,3044,97,8,80,2.0,R,3.83,0,0,0,0,0,0,0,0,0,0,0,Female,0.0,0.0
1310,3045,39,73,42,4.0,A,4.0,0,0,0,0,0,0,0,0,0,0,0,Female,0.0,0.0
1311,3046,61,69,42,4.0,A,4.0,0,0,1,0,0,0,0,0,0,0,0,Female,0.0,1157.0
1312,3047,39,94,60,4.0,D,3.0,0,0,0,0,0,0,1,0,0,0,0,Male,0.0,0.0
1313,3048,48,76,60,4.0,D,2.5,0,0,0,0,0,0,0,0,0,0,0,Female,0.0,0.0
1314,3049,56,43,82,1.0,A,3.42,0,0,1,0,0,1,0,0,0,0,0,Female,0.0,792.0
1315,3050,73,84,42,4.0,R,2.67,0,0,0,0,0,0,0,0,0,0,0,Female,0.0,0.0
1316,3052,94,30,82,3.0,A,3.0,0,0,1,0,0,0,0,0,0,0,0,Female,0.0,1616.0
1317,3053,48,76,60,4.0,D,3.0,0,0,0,0,0,0,0,0,0,0,0,Female,0.0,0.0
1318,3057,43,78,18,2.0,D,3.07,0,0,0,0,0,0,0,0,0,0,0,Female,0.0,0.0
1319,3058,61,92,18,4.0,D,2.0,0,0,0,0,0,0,0,0,0,0,0,Female,0.0,0.0
1320,3060,17,10,42,4.0,D,2.0,0,0,0,0,0,0,0,0,0,0,0,Female,0.0,0.0
1321,3061,99,59,0,1.0,R,3.8,0,0,1,0,0,2,0,0,0,0,0,Female,0.0,0.0
1322,3063,97,63,59,2.0,A,3.89,0,0,1,0,0,0,0,0,0,0,0,Female,0.0,0.0
1323,3065,23,63,17,4.0,A,4.0,0,0,0,0,0,0,0,0,0,0,0,Male,0.0,0.0
1324,3066,69,4,42,4.0,A,3.01,1,0,0,0,0,0,0,0,0,0,0,Female,1.0,2008.0
1325,3067,76,78,42,4.0,D,3.67,0,0,0,0,0,0,0,0,0,0,0,Male,0.0,0.0
1326,3069,69,20,60,4.0,A,3.12,0,0,1,0,0,0,0,0,0,0,0,Male,0.0,944.0
1327,3072,55,4,59,1.0,A,3.75,0,0,1,0,0,0,0,0,0,0,0,Female,0.0,3896.0
1328,3073,73,47,42,1.0,A,3.36,0,0,1,0,0,0,0,0,0,0,0,Female,0.0,2496.0
1329,3074,94,55,59,1.0,A,3.36,0,0,1,0,0,1,0,0,0,0,0,Female,0.0,2435.0
1330,3075,96,76,93,1.0,A,3.33,0,0,1,0,0,0,0,0,0,0,0,Female,0.0,1307.0
1331,3076,94,55,93,4.0,A,2.39,0,0,1,0,0,0,0,0,0,0,0,Female,0.0,3926.0
1332,3078,88,47,42,4.0,R,4.0,0,0,1,0,0,0,0,0,0,0,0,Female,0.0,0.0
1333,3080,92,51,82,4.0,A,3.03,0,0,1,0,0,0,0,0,0,0,0,Female,0.0,61.0
1334,3081,91,12,93,2.0,A,3.71,0,0,1,0,0,0,0,0,0,0,0,Female,0.0,1797.0
1335,3082,26,63,42,4.0,A,4.0,0,0,1,0,0,0,0,0,0,0,0,Female,0.0,0.0
1336,3085,75,82,17,1.0,R,3.04,0,0,1,0,0,0,0,0,0,0,0,Male,0.0,0.0
1337,3086,76,27,60,1.0,A,3.65,0,0,1,0,0,0,0,0,0,0,0,Female,0.0,550.0
1338,3087,80,30,93,1.0,A,3.72,0,0,1,0,0,2,0,0,0,0,0,Female,0.0,215.0
1339,3089,65,97,18,3.0,D,3.67,0,0,0,0,0,0,0,0,0,0,0,Male,0.0,0.0
1340,3090,82,89,82,4.0,R,4.0,0,0,0,0,0,1,1,0,0,0,1,Male,0.0,0.0
1341,3091,93,94,60,4.0,D,2.5,0,0,0,0,0,0,0,0,0,0,0,Male,0.0,0.0
1342,3092,88,38,60,2.0,A,4.0,1,0,0,0,0,0,0,0,0,0,0,Male,1.0,2281.0
1343,3096,76,12,18,4.0,D,3.51,0,0,0,0,1,2,0,0,0,0,0,Male,0.0,0.0
1344,3097,94,97,82,4.0,R,3.0,0,0,0,0,0,3,0,0,0,0,0,Male,0.0,0.0
1345,3098,61,66,60,4.0,D,4.0,0,0,0,0,0,0,0,0,0,0,0,Female,0.0,0.0
1346,3099,86,81,93,1.0,A,3.9,0,0,1,0,1,0,2,0,0,0,0,Female,0.0,2374.0
1347,3100,43,66,18,4.0,D,3.0,0,0,0,0,0,0,0,0,0,0,0,Male,0.0,0.0
1348,3102,88,87,60,2.0,R,3.73,0,0,1,0,0,0,0,0,0,0,0,Male,0.0,0.0
1349,3103,65,78,42,4.0,A,3.76,0,0,1,0,0,1,0,0,0,0,0,Male,0.0,549.0
1350,3104,24,97,18,4.0,D,3.33,0,0,1,0,0,0,0,0,0,0,0,Male,0.0,0.0
1351,3106,56,92,42,2.0,R,3.68,0,0,0,0,0,0,0,0,0,0,0,Female,0.0,0.0
1352,3107,48,81,18,4.0,D,3.33,0,0,0,0,0,1,0,0,0,0,1,Female,0.0,0.0
1353,3108,24,66,42,4.0,D,3.33,0,0,0,0,0,1,0,1,0,0,0,Male,0.0,0.0
1354,3109,73,97,18,4.0,R,4.0,0,0,0,0,0,1,0,0,0,0,0,Female,0.0,0.0
1355,3110,61,94,8,3.0,D,2.67,0,0,0,0,0,0,0,0,0,0,1,Male,0.0,0.0
1356,3111,76,47,93,4.0,R,3.74,1,0,0,0,0,1,0,0,0,0,0,Female,0.0,0.0
1357,3113,65,97,18,4.0,A,4.0,0,0,1,0,0,0,1,0,0,0,0,Female,0.0,62.0
1358,3114,91,51,82,2.0,A,3.92,0,0,1,0,0,1,1,1,0,0,0,Male,1.0,1154.0
1359,3115,65,97,18,4.0,R,3.0,0,0,0,0,0,0,1,0,0,0,1,Male,0.0,0.0
1360,3117,27,92,42,4.0,D,3.5,0,0,0,0,0,0,0,0,0,0,0,Male,0.0,0.0
1361,3118,52,97,42,4.0,D,3.0,0,0,0,0,0,0,0,0,0,0,1,Male,0.0,0.0
1362,3120,73,94,18,4.0,R,3.25,0,0,0,0,0,2,0,0,0,0,0,Female,0.0,0.0
1363,3122,69,97,42,4.0,D,3.0,0,0,0,0,0,1,1,0,0,0,1,Female,0.0,0.0
1364,3123,69,97,60,4.0,R,4.0,0,0,0,0,0,0,0,0,0,0,2,Female,0.0,0.0
1365,3124,61,66,42,2.0,A,3.57,0,0,1,0,0,0,0,0,0,0,0,Female,0.0,244.0
1366,3125,69,94,18,1.0,R,3.0,0,0,0,0,0,3,0,0,0,0,0,Female,0.0,0.0
1367,3126,52,76,60,4.0,D,4.0,0,0,0,0,0,0,0,0,0,0,0,Female,0.0,0.0
1368,3127,61,76,18,3.0,D,3.0,0,0,0,0,0,2,0,0,0,0,0,Female,0.0,0.0
1369,3129,61,91,18,4.0,R,3.33,0,0,0,0,0,0,0,0,0,0,0,Female,0.0,0.0
1370,3130,69,97,0,4.0,D,4.0,0,0,0,0,0,1,0,1,0,0,1,Female,0.0,0.0
1371,3131,80,69,60,4.0,D,3.0,0,0,0,0,0,0,0,0,0,0,0,Female,0.0,0.0
1372,3132,27,2,18,2.0,D,3.55,0,0,0,0,0,0,0,0,0,0,0,Female,0.0,0.0
1373,3133,61,91,8,4.0,D,3.0,0,0,0,0,0,0,0,0,0,0,0,Female,0.0,0.0
1374,3134,48,89,8,4.0,D,3.0,0,0,0,0,0,1,0,0,0,0,0,Female,0.0,0.0
1375,3135,69,17,60,4.0,A,3.52,0,0,1,0,0,0,0,0,0,0,0,Female,0.0,3534.0
1376,3136,91,24,60,3.0,R,3.68,0,0,0,0,0,0,0,0,0,0,0,Female,0.0,0.0
1377,3139,73,24,60,2.0,R,3.97,0,0,0,0,0,0,0,0,0,0,0,Female,0.0,0.0
1378,3140,43,89,60,3.0,R,4.0,0,0,0,0,0,0,0,0,0,0,0,Female,0.0,0.0
1379,3142,73,97,18,4.0,D,3.0,0,0,0,0,0,1,0,0,0,0,0,Female,0.0,0.0
1380,3143,80,91,18,4.0,D,3.0,0,0,0,0,0,1,0,0,0,0,1,Male,0.0,0.0
1381,3144,98,59,98,1.0,R,4.0,0,0,0,0,1,1,1,0,0,0,0,Female,0.0,0.0
1382,3145,69,97,42,4.0,A,4.0,0,0,1,0,0,2,0,0,0,0,0,Female,0.0,154.0
1383,3146,76,94,60,3.0,D,3.0,0,0,0,0,0,0,0,0,0,0,0,Female,0.0,0.0
1384,3147,20,59,42,4.0,D,4.0,0,0,0,0,0,1,0,0,0,0,0,Female,0.0,0.0
1385,3148,91,30,60,1.0,R,3.89,0,0,0,0,0,0,0,0,0,0,0,Female,0.0,0.0
1386,3150,27,17,82,2.0,R,3.52,0,0,0,0,0,1,1,0,0,0,0,Female,0.0,0.0
1387,3151,31,94,18,4.0,D,3.0,0,0,0,0,0,0,0,0,0,0,0,Male,0.0,0.0
1388,3152,48,43,60,4.0,D,4.0,0,0,0,0,0,0,0,0,0,0,0,Male,0.0,0.0
1389,3153,56,94,18,2.0,R,3.87,0,0,0,0,0,0,0,0,0,0,0,Female,0.0,0.0
1390,3154,61,76,42,4.0,A,4.0,0,0,1,0,0,0,0,0,0,0,0,Female,0.0,794.0
1391,3155,65,91,60,4.0,D,2.0,0,0,0,0,0,0,0,0,0,0,0,Female,0.0,0.0
1392,3156,80,96,42,4.0,R,3.89,0,0,0,0,0,0,0,0,0,0,0,Male,0.0,0.0
1393,3157,61,89,18,4.0,D,3.0,0,0,0,0,0,0,0,0,0,0,1,Female,0.0,0.0
1394,3158,56,91,18,4.0,D,4.0,0,0,0,0,0,0,0,0,0,0,0,Male,0.0,0.0
1395,3160,83,84,42,1.0,R,3.13,0,0,0,0,0,0,0,0,0,0,0,Female,0.0,0.0
1396,3162,80,76,18,4.0,D,4.0,0,0,0,0,0,0,0,0,0,0,0,Female,0.0,0.0
1397,3163,24,69,60,4.0,A,2.67,0,0,1,0,0,1,0,0,0,0,0,Male,0.0,0.0
1398,3168,96,62,93,1.0,A,3.56,0,0,1,0,0,0,0,0,0,0,0,Female,0.0,1858.0
1399,3169,99,38,93,1.0,A,3.85,0,0,1,0,0,0,0,0,0,0,0,Female,0.0,1280.0
1400,3170,32,11,78,1.0,D,3.7,0,0,1,0,0,0,0,0,0,0,0,Female,0.0,0.0
1401,3171,93,38,60,3.0,A,3.85,1,0,0,0,0,1,0,1,0,0,0,Female,0.0,1583.0
1402,3176,97,47,99,4.0,R,3.79,0,0,0,0,0,3,0,0,0,0,0,Female,0.0,0.0
1403,3177,12,38,18,4.0,D,4.0,0,0,0,0,0,0,0,0,0,0,0,Female,0.0,0.0
1404,3178,94,55,59,4.0,R,3.4538255338482493,0,0,0,0,1,0,0,0,0,0,0,Female,0.0,0.0
1405,3179,98,66,82,1.0,R,3.7,0,0,0,0,0,0,0,0,0,0,0,Male,0.0,0.0
1406,3181,76,55,93,1.0,R,3.38,0,0,0,0,0,0,0,0,0,0,0,Female,0.0,0.0
1407,3185,83,8,82,4.0,A,3.6,0,0,1,0,2,1,0,0,0,0,0,Female,0.0,5415.0
1408,3186,93,78,18,2.0,R,3.77,0,0,0,0,0,2,0,0,0,0,0,Female,0.0,0.0
1409,3187,61,89,42,4.0,D,3.0,0,0,0,0,0,1,0,1,0,0,0,Female,0.0,0.0
1410,3190,80,91,42,4.0,A,4.0,0,0,1,0,0,0,0,0,0,0,0,Male,0.0,184.0
1411,3191,56,91,60,4.0,D,3.0,0,0,0,0,0,2,0,0,0,0,0,Male,0.0,0.0
1412,3193,31,73,42,4.0,D,4.0,0,0,0,0,0,2,0,0,0,0,0,Male,0.0,0.0
1413,3196,94,97,60,4.0,D,2.0,0,0,0,0,0,0,0,0,0,0,0,Female,0.0,0.0
1414,3197,65,24,42,4.0,A,3.24,0,0,1,0,0,0,0,0,0,0,0,Female,0.0,0.0
1415,3198,61,84,42,4.0,D,3.0,0,0,0,0,0,0,0,0,0,0,0,Female,0.0,0.0
1416,3199,76,87,42,1.0,R,3.32,0,0,0,0,0,0,0,0,0,0,0,Male,0.0,0.0
1417,3200,52,14,18,4.0,A,3.33,0,0,1,0,0,1,0,0,0,0,0,Female,0.0,4840.0
1418,3201,20,69,42,2.0,R,3.46,0,0,0,0,0,0,0,0,0,0,0,Female,0.0,0.0
1419,3204,73,97,18,4.0,D,3.0,0,0,0,0,0,0,0,0,0,0,2,Male,0.0,214.0
1420,3206,83,51,82,4.0,A,3.43,0,0,1,0,0,3,0,0,0,0,0,Female,0.0,1491.0
1421,3208,83,97,18,2.0,R,3.0,0,0,0,0,0,2,0,0,0,0,0,Female,0.0,0.0
1422,3209,24,84,42,4.0,D,3.33,0,0,0,0,0,0,0,0,0,0,0,Male,0.0,0.0
1423,3212,76,92,42,4.0,D,4.0,0,0,0,0,0,0,0,0,0,0,0,Male,0.0,0.0
1424,3213,17,55,8,4.0,D,2.67,0,0,0,0,0,0,0,0,0,0,0,Female,0.0,0.0
1425,3214,83,92,42,4.0,D,2.0,0,0,0,0,0,0,0,0,0,0,0,Male,0.0,0.0
1426,3215,69,97,42,4.0,D,3.0,0,0,0,0,1,0,0,0,1,1,0,Female,0.0,0.0
1427,3216,98,91,82,2.0,A,4.0,0,0,0,0,0,0,0,1,0,0,0,Female,0.0,1340.0
1428,3217,76,73,82,2.0,D,2.83,0,0,0,0,0,0,0,0,0,0,0,Female,0.0,0.0
1429,3218,86,78,60,2.0,R,3.89,0,0,0,0,0,1,0,0,0,0,0,Male,0.0,0.0
1430,3219,83,94,18,4.0,D,3.0,0,0,0,0,0,1,0,0,0,0,2,Male,0.0,0.0
1431,3222,61,3,42,3.0,A,3.58,0,0,1,0,0,0,0,0,0,0,0,Male,1.0,884.0
1432,3223,93,24,60,1.0,A,3.56,0,0,1,0,0,0,0,0,0,0,0,Female,0.0,1829.0
1433,3224,52,91,18,4.0,D,3.0,0,0,0,0,0,3,0,0,0,0,0,Female,0.0,0.0
1434,3225,83,92,60,4.0,D,3.0,0,0,0,0,0,3,0,0,0,0,0,Female,0.0,0.0
1435,3226,61,55,0,4.0,D,3.0,0,0,0,0,0,0,0,0,0,0,0,Male,0.0,0.0
1436,3227,88,38,42,2.0,A,3.4,0,0,1,0,0,1,0,0,1,1,0,Female,0.0,1065.0
1437,3228,15,51,18,4.0,D,4.0,0,0,0,0,0,0,0,0,0,0,0,Female,0.0,0.0
1438,3229,43,87,42,4.0,D,4.0,0,0,0,0,0,0,2,0,0,0,0,Male,0.0,0.0
1439,3230,43,92,18,3.0,D,4.0,0,0,0,0,0,0,0,0,0,0,0,Female,0.0,0.0
1440,3231,31,92,42,4.0,D,3.0,0,0,0,0,0,0,0,0,0,0,1,Female,0.0,0.0
1441,3232,76,78,8,2.0,D,3.33,0,0,0,0,0,1,0,0,0,0,0,Female,0.0,0.0
1442,3233,17,76,18,4.0,D,3.0,0,0,0,0,0,1,0,0,0,0,2,Male,0.0,0.0
1443,3234,65,92,18,4.0,A,3.63,0,0,1,0,0,1,0,0,0,0,0,Male,0.0,884.0
1444,3235,76,55,93,1.0,R,3.16,0,0,0,0,0,2,0,0,0,0,0,Female,0.0,0.0
1445,3236,83,84,60,4.0,D,3.0,0,0,0,0,0,1,0,0,0,0,0,Female,0.0,1252.0
1446,3237,35,12,42,2.0,D,3.56,0,0,0,0,0,0,0,0,0,0,0,Female,0.0,0.0
1447,3238,56,89,0,4.0,D,3.0,0,0,0,0,0,1,0,0,0,0,0,Female,0.0,0.0
1448,3239,93,94,82,1.0,A,3.72,0,0,1,0,0,0,0,0,0,0,0,Male,0.0,0.0
1449,3240,65,97,42,1.0,D,2.0,0,0,0,0,0,0,0,0,0,0,0,Female,0.0,0.0
1450,3241,93,76,42,4.0,R,3.0,0,0,0,0,0,1,0,0,0,0,0,Female,0.0,0.0
1451,3243,24,92,42,4.0,D,3.0,0,0,0,0,0,0,0,0,0,0,0,Female,0.0,0.0
1452,3244,83,78,0,4.0,R,3.0,0,0,0,0,0,2,1,0,0,0,0,Female,0.0,0.0
1453,3245,31,97,18,1.0,D,3.0,0,0,0,0,0,0,0,0,0,0,0,Male,0.0,0.0
1454,3247,9,94,18,3.0,D,3.0,0,0,0,0,0,1,0,0,0,0,2,Male,0.0,0.0
1455,3248,27,94,18,4.0,D,3.0,0,0,0,0,0,0,0,0,0,0,2,Male,0.0,0.0
1456,3250,72,39,59,1.0,A,3.49,0,0,1,0,0,1,0,0,0,0,0,Female,0.0,-1307.0
1457,3252,89,32,56,4.0,A,3.84,1,0,0,0,0,0,0,0,0,0,0,Female,0.0,0.0
1458,3253,26,63,42,4.0,A,4.0,0,0,1,0,0,0,0,0,0,0,0,Female,0.0,0.0
1459,3255,96,62,93,1.0,R,3.83,0,0,0,0,0,1,1,0,0,0,0,Female,0.0,0.0
1460,3256,43,78,18,4.0,D,3.0,0,0,0,0,0,0,0,0,0,0,0,Female,0.0,0.0
1461,3257,61,43,60,3.0,R,4.0,0,0,0,0,0,0,0,0,0,0,0,Female,0.0,0.0
1462,3259,61,38,18,2.0,A,3.78,0,0,1,0,0,0,0,0,0,0,0,Female,0.0,701.0
1463,3260,83,47,93,3.0,A,3.9,0,0,1,0,0,2,0,0,0,0,0,Female,1.0,1218.0
1464,3262,93,76,98,1.0,R,3.91,0,0,0,0,0,0,0,0,0,0,0,Female,0.0,0.0
1465,3263,61,96,42,3.0,D,3.0,0,0,0,0,0,0,0,0,0,0,0,Female,0.0,0.0
1466,3264,61,94,42,4.0,D,3.0,0,0,0,0,0,1,0,0,0,0,0,Female,0.0,0.0
1467,3267,96,43,60,2.0,R,4.0,0,0,0,0,0,2,0,0,0,0,0,Female,0.0,0.0
1468,3270,73,89,0,3.0,A,3.5,0,0,1,0,0,0,0,0,0,0,0,Female,0.0,1799.0
1469,3271,83,94,18,4.0,R,4.0,0,0,0,0,0,2,0,0,0,0,0,Female,0.0,0.0
1470,3274,83,66,98,1.0,R,3.58,0,0,0,0,0,0,0,0,0,0,0,Female,0.0,0.0
1471,3275,20,24,8,4.0,D,3.0,0,0,0,0,0,0,0,1,0,0,0,Male,0.0,0.0
1472,3277,98,84,82,1.0,R,3.5,0,0,0,0,0,0,0,0,0,0,0,Female,0.0,0.0
1473,3278,65,69,18,4.0,D,4.0,0,0,0,0,0,0,0,0,0,0,0,Female,0.0,0.0
1474,3280,76,20,82,3.0,A,3.92,0,0,1,0,0,1,0,0,1,1,0,Female,0.0,0.0
1475,3281,61,97,18,4.0,D,3.0,0,0,0,0,1,0,0,0,0,0,1,Female,0.0,0.0
1476,3282,39,92,42,4.0,D,4.0,0,0,0,0,0,0,0,0,0,0,0,Male,0.0,0.0
1477,3284,69,96,60,4.0,D,4.0,0,0,0,0,0,0,0,0,0,0,0,Female,0.0,0.0
1478,3285,65,89,42,2.0,R,3.42,0,0,0,0,0,0,0,0,0,0,0,Female,0.0,0.0
1479,3286,43,97,60,4.0,R,3.0,0,0,0,0,0,0,0,0,0,0,0,Male,0.0,0.0
1480,3287,6,20,18,3.0,D,3.49,0,0,0,0,0,0,0,0,0,0,0,Female,0.0,0.0
1481,3288,88,14,82,2.0,D,2.65,0,0,1,0,0,0,0,0,0,0,0,Female,0.0,0.0
1482,3290,17,96,18,4.0,D,3.0,0,0,0,0,0,1,0,0,0,0,1,Female,0.0,0.0
1483,3291,27,84,18,2.0,D,3.56,0,0,0,0,0,0,2,0,0,0,0,Female,0.0,0.0
1484,3292,35,76,60,4.0,D,4.0,0,0,0,0,0,0,1,0,0,0,2,Male,0.0,0.0
1485,3293,20,87,18,4.0,D,2.0,0,0,0,0,0,0,0,0,0,0,0,Male,0.0,0.0
1486,3294,76,92,42,3.0,D,4.0,0,0,0,0,0,0,0,0,0,0,0,Female,0.0,0.0
1487,3295,43,94,8,4.0,D,3.0,0,0,0,0,0,1,1,0,0,0,0,Male,0.0,0.0
1488,3296,80,91,42,1.0,R,3.51,0,0,0,0,0,1,0,0,0,0,0,Female,0.0,0.0
1489,3297,69,76,18,2.0,D,3.33,0,0,0,0,0,0,0,0,0,0,0,Female,0.0,0.0
1490,3298,52,89,18,4.0,D,3.0,0,0,0,0,0,1,0,0,0,0,0,Female,0.0,0.0
1491,3300,76,96,42,4.0,D,3.0,0,0,0,0,0,0,0,2,0,0,0,Female,0.0,0.0
1492,3301,83,92,18,4.0,R,4.0,0,0,0,0,0,2,0,0,0,0,0,Female,0.0,0.0
1493,3302,91,69,60,2.0,R,3.54,0,0,0,0,0,0,1,0,0,0,0,Female,0.0,0.0
1494,3303,61,62,42,4.0,D,3.33,0,0,0,0,0,2,0,0,0,0,1,Female,0.0,0.0
1495,3304,52,81,18,4.0,R,3.0,0,0,0,0,0,2,1,0,0,0,0,Female,0.0,0.0
1496,3305,65,78,8,4.0,D,3.0,0,0,0,0,0,2,0,0,0,0,0,Female,0.0,0.0
1497,3306,83,78,60,4.0,D,3.0,0,0,0,0,0,0,0,0,0,0,0,Male,0.0,0.0
1498,3307,24,43,18,4.0,D,3.0,0,0,0,0,0,0,0,0,0,0,0,Male,0.0,0.0
1499,3308,86,87,60,4.0,R,4.0,0,0,0,0,0,0,0,0,0,0,0,Female,0.0,0.0
1500,3309,61,92,18,4.0,D,3.0,0,0,0,0,0,0,0,0,0,0,0,Male,0.0,0.0
1501,3310,80,97,42,4.0,A,4.0,0,0,1,0,0,1,0,0,0,0,0,Female,0.0,31.0
1502,3311,8,87,18,4.0,A,3.0,0,0,0,0,0,2,0,0,0,0,0,Female,0.0,0.0
