Subject ID,GRE Verbal Percentile,GRE Quant Percentile,GRE Analytical Percentile,Tier of Undergraduate Institution,Admission Decision,GPA,Master's Held,Doctorate Held,Special Degree Held,Awards: Arts,Awards: Scholastic,Awards: Research,Awards: Service,Awards: Leadership,Awards: Competitions,Gender,First Generation,Work Experience,American Indian or Alaska Native,Asian,Black or African American,Hispanic,Native Hawaiian or Other Pacific Islander,Not Reported,White
3437,43,81,42,1.0,A,4.0,0,0,0,0,0,1,0,0,0,0,0.0,1.917808219178082,0,0,0,0,0,1,0
3726,35,24,42,1.0,R,3.93,0,0,0,0,2,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,0
4040,98,34,59,4.0,A,3.87,0,0,0,0,0,0,0,0,0,0,0.0,1.663013698630137,0,0,0,0,0,0,1
2637,19,79,17,1.0,D,4.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
3551,27,69,42,4.0,D,3.37,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
3422,20,76,8,1.0,D,3.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
4237,56,96,17,1.0,R,3.0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
3791,69,91,17,1.0,R,3.0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0
2445,54,32,56,1.0,A,3.39,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,0
2859,82,93,17,1.0,A,4.0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
4094,93,94,82,1.0,R,4.0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
3758,91,20,60,1.0,R,3.81,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,1,0,0,0,0
3614,56,94,0,1.0,D,2.0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0
3454,52,91,18,2.0,D,3.33,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
3950,65,94,41,4.0,R,3.37,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
2889,99,78,93,4.0,R,3.95,1,0,0,0,2,0,0,0,0,0,0.0,0.0,0,1,0,0,0,0,0
3578,98,51,93,4.0,R,3.89,0,0,0,0,2,0,0,0,0,1,0.0,0.0,0,0,0,0,0,0,1
2384,74,94,15,2.0,R,3.33,1,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0
4263,88,58,59,4.0,A,3.81,0,0,0,0,0,0,0,0,0,0,0.0,6.756164383561644,0,0,0,0,0,0,1
3186,93,78,18,3.0,R,3.77,0,0,0,0,2,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1
2851,97,39,59,1.0,A,3.7,0,0,0,0,1,0,0,0,0,0,0.0,5.838356164383562,0,0,0,0,0,0,1
4243,73,91,41,4.0,D,3.4,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0
2427,67,98,15,1.0,A,3.0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
2516,88,51,0,4.0,A,4.0,0,0,0,0,0,2,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1
4123,97,43,98,4.0,R,3.95,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1
3669,43,92,42,1.0,R,3.0,0,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0
3860,56,96,41,3.0,R,3.8,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0,0,0,0,0,1,0
1824,71,94,38,2.0,A,3.33,1,0,0,0,0,0,0,0,1,1,0.0,0.0,0,1,0,0,0,0,0
1376,73,39,96,3.0,A,3.82,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1
3108,24,66,42,1.0,D,3.33,0,0,0,0,1,0,1,0,0,1,0.0,0.0,0,0,0,0,0,1,0
1683,97,69,54,4.0,A,3.93,0,0,0,0,2,0,0,0,0,1,0.0,13.01095890410959,0,0,0,0,0,1,0
2323,97,56,38,2.0,A,3.41,0,1,0,0,0,2,0,1,0,1,0.0,13.016438356164384,0,0,0,0,0,0,1
3522,15,69,18,1.0,D,2.0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0
3755,69,4,93,4.0,A,3.61,0,0,0,0,0,0,0,0,0,0,0.0,6.501369863013698,0,0,0,1,0,0,0
1972,71,64,56,2.0,A,3.86,0,0,0,0,1,0,0,0,0,0,0.0,3.671232876712329,0,0,0,0,0,0,1
2112,59,94,15,3.0,R,3.77,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
1424,80,43,73,1.0,D,3.24,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1
1739,93,72,93,1.0,A,3.65,0,0,0,0,1,0,0,0,0,1,0.0,2.2465753424657535,0,0,0,0,0,0,1
3001,37,78,15,1.0,D,4.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
1810,96,56,56,3.0,R,3.84,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1
3640,35,24,42,3.0,D,2.7,0,0,0,0,2,1,0,0,0,0,0.0,0.0,0,0,1,0,0,0,0
3788,69,90,41,2.0,R,4.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
3606,80,94,60,1.0,D,3.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
1371,96,74,73,4.0,R,3.71,0,0,0,0,2,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1
3957,38,91,17,1.0,A,3.0,0,0,0,0,0,0,0,0,0,0,0.0,0.08493150684931507,0,0,0,0,0,1,0
3609,76,97,42,1.0,R,4.0,0,0,0,0,1,0,0,0,1,0,0.0,0.0,0,0,0,0,0,1,0
1414,99,48,73,3.0,A,2.85,0,0,0,0,0,0,0,0,0,0,0.0,1.7534246575342465,0,0,0,0,0,1,0
4050,38,58,17,1.0,D,2.33,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
3912,69,97,60,1.0,D,4.0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0
2942,55,89,17,1.0,A,3.0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
1904,78,86,15,1.0,R,3.0,0,0,0,0,1,0,0,0,2,0,0.0,0.0,0,0,0,0,0,1,0
2537,26,63,42,1.0,A,4.0,0,0,0,0,0,0,0,0,0,0,0.0,4.506849315068493,0,0,0,0,0,1,0
2204,79,95,38,2.0,A,3.73,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0
4326,94,38,59,4.0,D,2.69,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,0
1418,49,97,30,1.0,A,3.76,0,0,0,0,1,0,1,0,0,0,0.0,0.25205479452054796,0,0,0,0,0,1,0
4082,65,94,41,1.0,R,3.0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0
4245,76,96,41,1.0,R,3.0,0,0,0,0,1,0,0,0,1,0,0.0,0.0,0,0,0,0,0,1,0
4181,38,65,17,3.0,D,3.8,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
1749,93,49,26,4.0,A,3.92,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1
3782,56,86,17,4.0,D,3.5,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,0,0,0,0
3067,76,78,42,1.0,D,3.67,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0
2588,35,51,18,1.0,D,4.0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
2996,80,70,42,1.0,R,3.5,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
3292,35,76,60,1.0,D,4.0,0,0,0,0,0,1,0,0,2,1,0.0,0.0,0,0,0,0,0,1,0
2173,99,68,93,4.0,A,3.88,0,0,1,0,2,0,1,0,0,0,0.0,1.7534246575342465,0,0,0,0,0,0,1
2053,33,56,15,1.0,A,4.0,0,0,0,0,0,0,0,0,0,0,0.0,2.336986301369863,0,0,0,0,0,1,0
4343,4,3,17,1.0,A,3.35,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,1,0,0,0,0
3281,61,97,18,1.0,D,3.0,0,0,0,1,0,0,0,0,1,0,0.0,0.0,0,0,0,0,0,1,0
2503,80,87,17,1.0,R,4.0,0,0,0,0,1,0,0,0,1,0,0.0,0.0,0,0,0,0,0,1,0
4202,93,86,59,1.0,R,3.67,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0,0,0,0,0,1,0
2812,64,95,17,1.0,D,3.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
3223,93,24,60,4.0,A,3.56,0,0,0,0,0,0,0,0,0,0,0.0,5.010958904109589,0,0,0,0,0,0,1
3665,65,87,42,1.0,A,4.0,0,0,0,0,0,0,0,0,0,0,0.0,0.7479452054794521,0,0,0,0,0,1,0
3237,35,12,42,3.0,D,3.56,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1
3882,80,90,17,1.0,A,3.0,0,0,0,0,0,0,0,0,0,1,0.0,1.4931506849315068,0,0,0,0,0,1,0
1359,12,88,11,1.0,A,4.0,1,1,0,0,0,0,0,0,0,1,0.0,9.594520547945205,0,0,0,0,0,1,0
4304,38,74,17,2.0,D,3.33,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0
2047,67,88,38,3.0,R,3.04,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
3528,91,97,42,1.0,D,2.0,0,0,0,0,3,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0
3000,60,97,42,1.0,D,3.0,0,0,0,0,1,1,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
2126,29,92,15,1.0,D,3.0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
2521,92,56,93,4.0,R,3.81,1,0,0,1,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1
2964,72,76,59,1.0,A,3.46,1,0,0,0,1,0,0,0,0,0,0.0,1.9972602739726026,0,0,0,0,0,1,0
3444,48,97,18,2.0,R,4.0,0,0,0,0,1,0,0,0,1,0,0.0,0.0,0,0,0,0,0,1,0
2772,85,79,82,4.0,A,3.44,0,0,0,0,1,0,0,0,0,0,0.0,4.9150684931506845,0,0,0,1,0,0,0
3155,65,91,60,1.0,D,2.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
2819,82,47,59,3.0,R,3.79,1,0,0,0,2,1,0,0,0,0,0.0,0.0,0,0,0,1,0,0,0
3817,88,34,41,3.0,A,3.44,0,0,0,0,0,0,0,0,0,0,0.0,15.421917808219177,0,0,0,0,0,0,1
3635,99,66,93,4.0,R,3.83,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1
2522,68,87,59,1.0,R,3.0,0,0,0,0,0,0,0,0,3,1,0.0,0.0,0,0,0,0,0,1,0
2434,63,98,7,1.0,A,3.0,0,0,0,0,0,0,0,0,0,0,0.0,0.08493150684931507,0,0,0,0,0,1,0
2959,75,97,59,1.0,D,4.0,0,0,0,0,1,2,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0
3940,27,90,17,2.0,D,3.87,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
2491,42,4,59,1.0,R,3.39,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0,0,1,0,0,0,0
3802,76,72,59,1.0,D,4.0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
3514,43,97,18,1.0,D,2.0,0,0,0,0,0,0,0,0,2,1,0.0,0.0,0,0,0,0,0,1,0
3974,80,96,41,1.0,R,3.0,0,0,0,0,3,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
4158,52,96,41,2.0,D,3.0,0,0,0,0,2,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
3257,61,43,60,2.0,R,4.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1
2447,51,73,17,1.0,A,4.0,0,0,0,0,0,0,0,0,0,0,0.0,2.9232876712328766,0,0,0,0,0,1,0
4292,86,68,92,2.0,A,3.27,0,0,0,0,2,0,0,0,0,0,0.0,5.419178082191781,0,0,0,0,0,0,1
2034,87,78,56,1.0,R,4.0,0,0,0,1,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
2724,95,51,59,1.0,A,3.0,0,0,0,0,0,0,0,0,0,0,1.0,4.3342465753424655,0,1,0,0,0,0,0
2403,22,15,56,1.0,A,3.45,0,0,0,0,0,0,0,0,0,0,0.0,5.7534246575342465,0,0,0,0,0,0,1
3717,52,96,7,1.0,D,2.0,0,0,0,0,1,0,1,0,0,1,0.0,0.0,0,0,0,0,0,1,0
3275,20,24,8,1.0,D,3.0,0,0,0,0,0,0,1,0,0,1,0.0,0.0,0,0,0,0,0,1,0
2186,16,68,15,1.0,A,3.67,0,0,0,0,0,0,0,0,0,0,0.0,4.917808219178082,0,0,0,0,0,1,0
2212,92,64,56,1.0,R,4.0,0,0,0,0,2,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
2879,34,87,17,2.0,R,3.84,1,0,0,0,1,0,0,0,2,0,0.0,0.0,0,1,0,0,0,0,0
3515,8,59,18,1.0,D,4.0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
2328,54,64,38,2.0,R,3.92,0,0,0,0,2,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0
3572,31,92,18,2.0,D,3.33,1,0,0,0,1,2,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
2668,72,97,59,1.0,R,2.0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0
2586,60,79,59,1.0,R,4.0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0
4152,65,96,17,1.0,D,3.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
1287,99,23,99,4.0,A,3.24,1,0,0,1,1,0,0,0,0,0,1.0,9.087671232876712,0,0,0,0,0,0,1
2075,98,18,80,4.0,A,4.0,0,0,0,0,0,0,0,0,0,1,0.0,12.594520547945205,0,0,0,0,0,0,1
2271,96,52,80,4.0,R,3.76,0,0,0,1,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1
2166,29,71,15,1.0,D,2.2,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0
1600,18,84,14,1.0,D,3.0,0,0,0,0,1,0,0,0,2,1,0.0,0.0,0,0,0,0,0,1,0
3789,83,83,59,1.0,R,3.33,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
3875,56,96,41,1.0,R,3.96,0,0,0,0,0,0,0,0,2,0,0.0,0.0,0,0,0,0,0,1,0
2896,51,73,59,1.0,A,4.0,0,0,0,0,0,0,0,0,0,0,0.0,4.252054794520548,0,0,0,0,0,1,0
2827,64,76,17,1.0,D,3.07,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,0,1
2273,33,71,15,2.0,A,4.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
3828,42,83,7,2.0,A,4.0,0,0,0,0,0,0,0,0,0,0,0.0,8.33972602739726,0,0,0,0,0,1,0
4264,88,83,92,4.0,R,3.28,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0,0,1,0,0,0,0
4347,76,46,59,3.0,A,3.84,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,1,0,0,0,0
4156,73,91,41,1.0,R,3.0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0
3229,43,87,42,1.0,D,4.0,0,0,0,0,0,2,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0
3152,48,43,60,1.0,D,4.0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0
2512,30,70,42,4.0,A,3.56,0,0,0,1,0,0,0,0,1,0,0.0,3.254794520547945,0,1,0,0,0,0,0
3143,80,91,18,1.0,D,3.0,0,0,0,0,1,0,0,0,1,1,0.0,0.0,0,0,0,0,0,1,0
1459,91,22,54,1.0,D,2.8,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,0
2352,63,98,56,1.0,R,2.67,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
3170,32,11,78,4.0,D,3.7,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1
2451,87,75,80,2.0,A,3.7,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
1548,99,53,78,4.0,R,3.77,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1
3507,15,76,42,1.0,D,4.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
2689,55,87,17,1.0,D,3.0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
2571,75,91,42,1.0,R,4.0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
3767,61,80,41,1.0,A,3.0,0,0,0,0,0,0,0,0,0,0,0.0,2.0082191780821916,0,0,0,0,0,1,0
3199,76,87,42,4.0,R,3.32,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0
2898,94,51,93,4.0,R,3.62,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1
3027,85,17,59,3.0,D,2.33,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1
3440,69,96,42,1.0,D,3.0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0
1720,58,96,14,1.0,R,3.0,0,0,0,0,0,0,1,1,0,1,0.0,0.0,0,0,0,0,0,1,0
3601,88,97,60,2.0,R,4.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
3933,80,96,41,1.0,D,4.0,0,0,0,0,2,0,0,0,1,0,0.0,0.0,0,0,0,0,0,1,0
3294,76,92,42,2.0,D,4.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
1772,32,96,35,1.0,A,2.85,1,0,0,0,0,0,0,0,0,0,0.0,3.495890410958904,0,0,0,0,0,1,0
3271,83,94,18,1.0,R,4.0,0,0,0,0,2,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
1993,78,45,35,1.0,R,3.44,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
3459,56,94,18,2.0,D,3.0,0,0,0,0,0,1,0,0,1,0,0.0,0.0,0,0,0,0,0,1,0
2547,42,87,42,1.0,R,4.0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0,0,0,0,0,1,0
2683,72,97,59,1.0,R,3.33,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
2916,88,43,82,3.0,A,3.79,0,0,0,0,2,0,0,0,0,0,0.0,6.079452054794521,0,0,0,0,0,0,1
2793,82,97,42,2.0,D,3.0,1,1,0,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
2258,96,28,80,4.0,A,4.0,0,0,1,0,3,0,0,0,0,0,1.0,2.9232876712328766,0,0,0,0,0,0,1
3898,34,91,17,1.0,D,3.0,0,0,0,0,0,0,0,1,0,1,0.0,0.0,0,0,0,0,0,1,0
3046,61,69,42,1.0,A,4.0,0,0,0,0,0,0,0,0,0,0,0.0,3.16986301369863,0,0,0,0,0,1,0
2517,97,59,82,3.0,A,3.7,0,0,0,0,1,0,0,0,0,0,0.0,2.835616438356164,0,0,0,0,0,0,1
1754,32,72,35,1.0,A,4.0,0,0,0,0,1,0,0,0,0,0,0.0,2.16986301369863,0,0,0,0,0,1,0
1470,91,15,54,1.0,D,2.82,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1
1299,99,52,73,4.0,A,3.87,0,0,0,0,0,0,0,0,0,0,0.0,4.7534246575342465,0,0,0,0,0,0,1
1601,18,98,14,1.0,A,3.0,0,0,0,0,0,0,0,0,0,1,0.0,0.16986301369863013,0,0,0,0,0,1,0
3902,65,91,41,3.0,R,1.67,0,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0
1586,93,41,78,4.0,A,3.67,0,0,0,0,0,0,0,0,0,0,0.0,7.087671232876712,0,0,0,0,0,0,1
3297,69,76,18,3.0,D,3.33,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
1500,40,78,14,1.0,A,4.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
3097,94,97,82,1.0,R,3.0,0,0,0,0,3,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0
4084,56,74,17,1.0,D,4.0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0,0,0,0,0,1,0
3623,61,62,82,1.0,D,4.0,0,0,0,0,2,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0
2554,55,95,42,2.0,D,3.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
1863,2,28,1,1.0,D,4.0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,0,1
3244,83,78,0,1.0,R,3.0,0,0,0,0,2,1,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
3014,52,76,18,5.0,D,3.0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0
1217,99,56,92,2.0,A,4.0,0,0,0,1,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
1849,92,40,56,4.0,A,3.33,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,0
2090,81,95,93,1.0,A,4.0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0
3291,27,84,18,3.0,D,3.56,0,0,0,0,0,2,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
1542,96,81,78,4.0,R,3.69,0,0,0,1,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,0,1
2672,64,97,42,1.0,R,3.0,0,0,0,0,2,0,0,0,1,1,0.0,0.0,0,0,0,0,0,1,0
2614,51,10,59,3.0,A,3.53,1,0,0,0,2,0,0,0,0,0,1.0,1.917808219178082,0,0,0,1,0,0,0
1301,83,71,11,3.0,D,3.0,0,0,0,0,0,0,0,0,2,1,0.0,0.0,0,0,0,0,0,1,0
2275,95,80,93,2.0,A,3.67,0,0,0,0,0,0,0,0,0,1,0.0,2.495890410958904,0,1,0,0,0,0,0
2486,96,25,54,4.0,A,3.73,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1
2912,60,91,42,1.0,A,3.67,0,0,0,0,0,0,0,0,0,0,0.0,3.926027397260274,0,0,0,0,0,1,0
1473,36,18,6,1.0,R,3.84,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,0,1
1661,73,81,35,1.0,R,3.57,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
1812,89,40,56,4.0,R,3.75,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0,0,0,0,0,0,1
2008,89,68,56,4.0,R,3.84,0,0,0,0,2,0,0,0,0,0,0.0,0.0,0,1,0,0,0,0,0
2979,68,27,59,1.0,A,3.78,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1
2868,34,76,17,2.0,A,4.0,1,0,0,0,0,1,0,0,0,1,0.0,6.002739726027397,0,0,0,0,0,1,0
3453,43,84,18,2.0,A,4.0,0,0,0,0,0,0,0,0,0,0,0.0,4.4301369863013695,0,1,0,0,0,0,0
2718,38,79,17,1.0,R,3.93,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
3282,39,92,42,1.0,D,4.0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0
2796,60,87,17,2.0,R,3.67,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
4160,73,74,41,3.0,R,3.94,0,0,0,0,1,0,0,1,0,0,0.0,0.0,0,0,0,0,0,1,0
3806,56,90,7,1.0,R,3.0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0
3428,48,97,18,4.0,D,3.0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0
4216,56,90,17,2.0,A,3.84,0,0,0,0,2,0,0,0,1,0,0.0,4.0,0,0,0,0,0,1,0
1412,73,48,73,3.0,D,3.57,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1
4248,20,74,17,2.0,D,3.0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
1654,70,81,78,1.0,R,3.0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0,0,0,0,0,0,1
3990,52,16,59,4.0,A,3.91,0,0,0,0,2,0,0,0,0,0,0.0,0.8328767123287671,0,0,0,0,0,0,1
2538,92,76,93,4.0,R,3.93,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,0,0,0,0
2636,98,59,82,3.0,R,3.84,0,0,0,0,3,0,0,0,0,1,0.0,0.0,0,0,0,0,0,0,1
1260,80,7,49,3.0,A,3.5,0,0,0,0,2,0,0,0,0,0,0.0,3.665753424657534,0,0,0,0,0,0,1
3794,38,90,41,1.0,D,4.0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0
1797,45,88,38,1.0,A,4.0,0,0,0,0,0,0,0,0,0,1,0.0,1.252054794520548,0,0,0,0,0,1,0
3025,86,16,72,1.0,A,3.21,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1
4226,96,91,59,4.0,R,3.93,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
3671,83,24,60,1.0,R,3.97,0,0,0,2,0,0,0,1,0,0,0.0,0.0,0,0,0,0,0,0,1
3488,97,55,82,4.0,R,3.0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,0,1
4019,69,96,17,4.0,D,3.37,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,0,0,0,0
2970,68,35,82,3.0,R,3.24,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,1,0,0,0
1295,95,48,49,4.0,A,3.79,0,0,0,0,1,0,0,0,0,0,0.0,2.504109589041096,0,1,0,0,0,0,0
1239,49,20,49,4.0,A,3.15,0,0,0,0,0,0,0,0,0,0,0.0,3.9205479452054797,0,0,1,0,0,0,0
3612,83,94,60,1.0,R,3.0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0,0,0,0,0,1,0
2939,55,95,42,1.0,A,4.0,0,0,0,0,1,0,0,0,1,1,0.0,0.0,0,0,0,0,0,1,0
2836,30,97,42,1.0,D,3.0,0,0,0,0,1,0,0,0,2,1,0.0,0.0,0,1,0,0,0,0,0
