GRE APT Verb Percentile,GRE APT Quant Percentile,GRE APT Analyt Percentile,tiers,admit_code,GPA_Merged,Master's Held,Doctorate Held,Bachelor's Held,Special Degree Held,Count: Arts,Count: GAE,Count: Research,Count: Service,Count: Leadership,Count: Competition,Gender,Ethnicity,First Generation,work_experience_int
69,89,60,1.0,R,3.92,0,0,0,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
39,35,82,4.0,D,3.63,0,0,0,0,0,2,0,0,0,0,Female,White,0.0,0.0
76,97,82,4.0,R,3.0,0,0,0,0,0,0,0,0,0,0,Male,Not Reported,0.0,0.0
76,55,82,1.0,R,3.57,0,0,0,0,0,0,0,0,0,0,Female,Black or African American,0.0,0.0
43,84,18,3.0,A,4.0,0,0,1,0,0,0,0,0,0,0,Female,Asian,0.0,1617.0
52,91,18,3.0,D,3.33,0,0,0,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
20,94,42,4.0,D,4.0,0,0,0,0,0,2,0,1,0,0,Male,Not Reported,0.0,0.0
86,94,60,4.0,A,3.0,0,0,0,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
35,87,15,2.0,A,3.42,1,0,0,0,0,1,0,0,0,0,Male,Not Reported,0.0,303.0
56,94,18,3.0,D,3.0,0,0,0,0,0,0,1,0,0,1,Female,Not Reported,0.0,0.0
61,97,18,4.0,D,4.0,0,0,0,0,0,0,0,1,0,0,Female,Not Reported,0.0,0.0
17,76,60,2.0,D,3.62,0,0,0,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
48,66,18,4.0,D,2.0,0,0,0,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
52,76,60,4.0,A,3.0,0,0,1,0,0,0,0,0,0,0,Male,Asian,0.0,0.0
69,10,60,1.0,D,2.73,0,0,1,0,0,0,0,0,0,0,Female,Hispanic,0.0,0.0
98,73,82,1.0,A,3.62,0,0,1,0,0,0,0,0,0,0,Female,White,0.0,0.0
66,57,54,2.0,R,3.76,0,0,0,0,0,0,1,0,1,0,Female,Asian,0.0,0.0
86,43,60,1.0,R,3.84,0,0,1,0,0,3,0,0,0,0,Female,White,0.0,0.0
65,73,42,4.0,A,4.0,0,0,1,0,0,0,0,0,0,1,Female,Not Reported,0.0,1004.0
76,97,60,3.0,D,2.0,0,0,0,0,0,0,0,0,0,0,Male,Not Reported,0.0,0.0
12,73,18,4.0,D,3.0,0,0,0,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
88,94,42,4.0,R,4.0,0,0,0,0,0,2,0,0,0,0,Male,Not Reported,0.0,0.0
73,97,42,2.0,R,3.7,0,0,0,0,0,1,0,0,0,2,Male,Not Reported,0.0,0.0
96,62,93,4.0,R,3.0,0,0,0,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
83,38,42,1.0,R,3.57,0,0,0,0,0,0,0,0,0,0,Female,White,0.0,0.0
80,84,60,1.0,R,3.86,0,0,0,0,0,0,0,1,0,0,Female,Not Reported,0.0,0.0
97,55,82,1.0,R,3.0,0,0,0,0,0,0,0,0,0,0,Male,White,0.0,0.0
73,84,42,2.0,R,3.53,0,0,0,0,0,2,0,0,0,0,Female,Not Reported,0.0,0.0
35,66,18,1.0,D,3.26,0,0,0,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
14,97,17,4.0,D,3.0,0,0,0,0,0,0,0,0,0,0,Male,Not Reported,0.0,0.0
69,59,82,4.0,A,3.68,0,0,1,0,0,0,0,0,0,0,Male,White,1.0,3776.0
3,69,18,4.0,D,3.0,0,0,0,0,0,0,0,0,0,0,Male,Asian,0.0,0.0
48,78,18,4.0,R,3.73,0,0,0,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
65,17,42,2.0,R,3.83,0,0,0,0,0,1,0,0,0,0,Male,Hispanic,0.0,0.0
76,97,18,4.0,D,3.0,0,0,0,0,0,1,0,0,0,0,Male,Not Reported,0.0,0.0
39,89,42,3.0,D,3.0,0,0,0,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
52,89,18,4.0,R,4.0,0,0,0,0,0,0,0,0,0,2,Female,Not Reported,0.0,0.0
69,97,18,3.0,D,3.91,0,0,0,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
88,91,82,1.0,R,3.77,0,0,0,0,0,1,0,0,0,0,Female,Not Reported,0.0,0.0
86,94,18,4.0,D,4.0,0,0,0,0,0,2,1,0,0,0,Female,Not Reported,0.0,0.0
31,73,18,2.0,R,3.32,0,0,0,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
65,87,42,4.0,R,3.0,0,0,0,0,0,3,0,0,0,0,Female,Not Reported,0.0,0.0
61,30,42,2.0,R,3.18,0,0,0,0,0,0,0,0,0,0,Female,Hispanic,0.0,0.0
15,76,42,4.0,D,4.0,0,0,0,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
39,97,42,4.0,D,4.0,0,0,0,0,0,1,0,0,0,1,Female,Not Reported,0.0,0.0
35,87,18,3.0,D,4.0,0,0,0,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
52,84,42,3.0,D,3.0,0,0,0,0,0,1,1,0,0,0,Female,Not Reported,0.0,0.0
69,87,18,4.0,A,3.0,1,0,0,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
73,43,18,1.0,D,3.57,0,0,0,0,0,1,0,0,0,0,Female,Not Reported,0.0,0.0
96,38,99,1.0,A,3.67,0,0,1,0,0,0,1,0,0,0,Female,Hispanic,0.0,1069.0
43,97,18,4.0,D,2.0,0,0,0,0,0,0,0,0,0,2,Male,Not Reported,0.0,0.0
8,59,18,4.0,D,4.0,0,0,0,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
17,96,18,4.0,D,3.0,0,0,0,0,0,0,0,0,0,0,Male,Not Reported,0.0,0.0
48,92,8,4.0,D,3.0,0,0,0,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
43,84,18,4.0,R,4.0,0,0,0,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
76,87,42,3.0,R,3.0,0,0,0,0,0,3,0,0,0,0,Female,Not Reported,0.0,0.0
76,92,42,4.0,R,4.0,0,0,0,0,0,1,0,0,0,0,Female,Not Reported,0.0,0.0
98,24,82,1.0,R,3.69,0,0,0,0,0,0,0,0,0,0,Female,White,0.0,0.0
15,69,18,4.0,D,2.0,0,0,0,0,0,0,0,0,0,0,Male,Not Reported,0.0,0.0
39,78,60,4.0,D,4.0,0,0,0,0,0,0,0,0,0,0,Male,Not Reported,0.0,0.0
69,97,42,4.0,D,2.0,0,0,0,0,0,1,0,0,0,0,Male,Not Reported,0.0,0.0
27,76,42,2.0,D,3.52,0,0,0,0,0,0,0,0,0,0,Male,Not Reported,0.0,0.0
9,87,18,4.0,D,3.0,0,0,0,0,0,0,2,0,0,0,Female,Not Reported,0.0,0.0
91,97,42,4.0,D,2.0,0,0,0,0,0,3,0,0,0,0,Male,Not Reported,0.0,0.0
69,96,42,3.0,D,3.0,0,0,0,0,0,1,0,0,0,0,Female,Not Reported,0.0,0.0
80,97,42,4.0,A,4.0,0,0,1,0,0,1,0,0,1,0,Female,Not Reported,0.0,92.0
27,73,18,4.0,D,4.0,0,0,0,0,0,0,0,0,0,0,Male,Not Reported,0.0,0.0
73,38,60,4.0,A,3.84,0,1,0,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
73,51,93,1.0,A,3.08,0,0,1,0,0,1,0,0,0,0,Female,Hispanic,0.0,2281.0
50,90,15,4.0,A,3.0,0,0,1,0,0,0,0,0,0,0,Male,Asian,0.0,0.0
99,73,60,2.0,A,3.78,0,0,1,0,0,1,0,0,0,0,Male,White,0.0,911.0
8,4,18,2.0,D,3.32,0,0,0,0,0,1,0,0,1,0,Female,Asian,0.0,0.0
27,69,42,1.0,D,3.37,0,0,0,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
80,76,82,2.0,R,3.67,0,0,0,0,0,0,0,0,0,0,Female,White,0.0,0.0
97,43,60,4.0,R,3.69,0,0,0,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
52,12,60,2.0,A,3.07,1,0,0,0,0,0,0,0,0,0,Female,White,1.0,792.0
52,92,42,4.0,D,3.0,0,0,0,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
76,92,42,4.0,D,4.0,0,0,0,0,0,1,0,0,0,0,Female,Not Reported,0.0,0.0
48,92,18,4.0,D,3.0,0,0,0,0,0,0,0,0,0,1,Male,Not Reported,0.0,0.0
96,97,42,1.0,R,3.79,0,0,0,0,0,0,0,0,0,0,Female,White,0.0,0.0
52,97,42,2.0,R,3.6,0,0,0,0,0,2,0,1,0,0,Male,Not Reported,0.0,0.0
56,27,93,2.0,A,3.77,0,0,1,0,0,1,0,0,0,0,Female,White,0.0,1004.0
52,51,42,2.0,R,3.11,0,0,0,0,0,0,0,0,0,0,Female,White,0.0,0.0
65,92,42,4.0,D,3.0,0,0,0,0,0,0,0,0,0,0,Male,Not Reported,0.0,0.0
73,97,60,4.0,R,3.0,0,0,0,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
83,17,42,2.0,R,3.86,0,0,0,0,1,1,0,0,0,0,Female,White,0.0,0.0
88,66,82,4.0,R,4.0,0,0,0,0,0,2,0,1,0,0,Female,White,0.0,0.0
31,92,18,3.0,D,3.33,0,0,0,0,0,1,2,0,0,0,Female,Not Reported,0.0,0.0
94,59,98,1.0,R,3.8,0,0,0,0,0,0,0,0,0,0,Male,White,0.0,0.0
98,51,93,1.0,R,3.89,0,0,0,0,0,2,0,0,0,0,Male,White,0.0,0.0
61,87,82,4.0,D,3.0,0,0,0,0,0,1,0,0,0,0,Female,Not Reported,0.0,0.0
98,66,82,1.0,R,3.94,0,0,0,0,0,0,0,0,0,0,Female,White,0.0,0.0
88,10,82,4.0,A,3.94,1,0,0,0,0,0,0,0,0,0,Male,White,0.0,4931.0
69,55,42,1.0,R,3.95,0,0,0,0,0,2,1,0,0,0,Female,White,0.0,0.0
61,94,60,4.0,A,3.33,0,0,1,0,0,0,0,0,0,0,Female,Not Reported,0.0,61.0
48,97,42,4.0,D,3.0,0,0,0,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
76,27,42,1.0,R,3.8,0,0,0,0,0,0,0,0,0,0,Female,White,0.0,0.0
43,92,8,4.0,D,3.0,0,0,0,0,0,0,0,0,0,0,Male,Not Reported,0.0,0.0
48,91,42,4.0,D,3.0,0,0,0,0,0,0,0,1,0,0,Female,Not Reported,0.0,0.0
73,92,18,4.0,A,4.0,0,0,1,0,0,0,0,0,0,0,Male,Not Reported,0.0,365.0
39,62,60,4.0,D,3.0,0,0,0,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
88,51,82,1.0,A,3.05,0,0,1,0,0,0,0,0,0,0,Female,White,0.0,1614.0
61,92,0,4.0,A,4.0,0,0,1,0,0,1,0,0,0,0,Male,Not Reported,0.0,0.0
56,76,18,4.0,R,3.0,0,0,0,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
39,92,18,4.0,D,3.0,0,0,0,0,1,1,0,0,0,0,Female,Not Reported,0.0,0.0
56,91,18,4.0,A,4.0,0,0,1,0,0,1,0,0,0,0,Female,Not Reported,0.0,1976.0
69,94,18,4.0,R,4.0,0,0,0,0,0,2,1,0,0,0,Female,Not Reported,0.0,0.0
43,78,18,4.0,A,3.0,0,0,1,0,0,0,0,0,0,0,Female,Not Reported,0.0,791.0
99,84,93,1.0,R,3.91,0,0,0,0,1,2,0,0,0,0,Male,White,0.0,0.0
88,97,60,3.0,R,4.0,0,0,0,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
97,51,60,1.0,R,3.86,0,0,0,0,1,0,0,0,0,0,Female,White,0.0,0.0
56,91,18,4.0,D,3.0,0,0,0,0,2,0,0,0,0,1,Female,Not Reported,0.0,0.0
80,94,60,4.0,D,3.0,0,0,0,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
39,73,8,2.0,R,3.62,0,0,0,0,0,3,0,0,0,0,Female,Not Reported,0.0,0.0
76,97,42,4.0,R,4.0,0,0,0,0,0,1,0,0,0,1,Female,Not Reported,0.0,0.0
6,81,18,4.0,D,3.67,0,0,0,0,0,1,0,0,0,1,Male,Not Reported,0.0,0.0
69,97,42,4.0,D,3.0,0,0,0,0,0,1,0,1,0,0,Female,Not Reported,0.0,0.0
83,94,60,4.0,R,3.0,0,0,0,0,0,0,0,0,0,1,Male,Not Reported,0.0,0.0
69,47,82,3.0,R,3.75,0,0,0,0,0,1,1,0,0,0,Female,Asian,0.0,0.0
56,94,0,4.0,D,2.0,0,0,0,0,0,1,0,0,0,0,Male,Not Reported,0.0,0.0
15,92,18,3.0,D,3.0,0,0,0,0,0,0,0,0,0,1,Female,Not Reported,0.0,0.0
43,73,18,4.0,D,2.67,0,0,0,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
65,89,42,4.0,A,3.0,0,0,1,0,0,0,0,0,0,1,Female,Not Reported,0.0,120.0
39,51,60,2.0,A,3.85,0,0,1,0,1,0,0,0,0,0,Male,Hispanic,0.0,2345.0
65,94,60,4.0,A,3.0,0,0,1,0,0,0,0,0,0,0,Female,Not Reported,0.0,638.0
69,94,18,2.0,D,4.0,0,0,0,0,0,2,1,0,0,0,Female,Not Reported,0.0,0.0
52,87,18,4.0,D,3.0,0,0,0,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
61,62,82,4.0,D,4.0,0,0,0,0,0,2,0,0,0,0,Male,Not Reported,0.0,0.0
98,94,29,4.0,R,3.0,0,0,0,0,0,3,0,0,0,0,Female,Asian,0.0,0.0
96,84,82,2.0,A,4.0,0,0,1,0,0,3,0,0,0,0,Female,White,0.0,548.0
81,40,56,4.0,A,3.78,0,0,1,0,0,0,0,0,0,0,Female,White,0.0,1946.0
64,87,82,4.0,A,4.0,0,0,1,0,0,1,1,0,0,0,Female,Not Reported,0.0,244.0
73,35,8,2.0,D,2.45,0,0,0,0,0,0,0,0,0,0,Male,White,0.0,0.0
56,78,18,4.0,R,4.0,0,0,0,0,0,1,0,0,0,0,Female,Not Reported,0.0,0.0
80,92,60,4.0,R,3.0,0,0,0,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
99,66,93,1.0,R,3.83,0,0,0,0,0,0,0,0,0,0,Female,White,0.0,0.0
99,43,93,4.0,A,4.0,0,0,1,0,0,0,0,0,0,0,Female,Not Reported,0.0,2468.0
80,97,18,3.0,R,3.0,0,0,0,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
91,20,82,2.0,R,3.94,0,0,0,0,0,0,0,0,0,0,Female,White,0.0,0.0
52,38,42,2.0,A,3.51,0,0,1,0,0,0,0,0,0,0,Male,White,0.0,1126.0
35,24,42,2.0,D,2.7,0,0,0,0,0,2,1,0,0,0,Female,Black or African American,0.0,0.0
94,43,42,4.0,R,3.91,0,0,0,0,0,1,0,0,0,0,Female,White,0.0,0.0
86,43,18,4.0,A,3.73,1,0,0,0,0,1,0,0,1,0,Female,White,0.0,4597.0
98,59,82,1.0,R,3.91,0,0,0,0,0,0,0,0,2,0,Male,White,0.0,0.0
73,81,60,4.0,R,4.0,0,0,0,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
73,94,60,4.0,R,4.0,0,0,0,0,0,2,1,0,0,0,Male,Not Reported,0.0,0.0
69,97,18,4.0,D,3.0,0,0,0,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
91,24,60,4.0,A,3.47,0,0,1,0,0,0,1,0,2,0,Female,Asian,0.0,7670.0
94,94,42,2.0,D,3.34,0,0,0,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
69,97,42,4.0,D,3.92,0,0,0,0,0,1,1,0,0,0,Female,Not Reported,0.0,0.0
65,38,60,1.0,R,3.03,0,0,0,0,0,0,0,0,0,0,Female,Asian,0.0,0.0
80,94,18,4.0,R,4.0,0,0,0,0,0,0,1,1,0,0,Female,Not Reported,0.0,0.0
56,2,60,4.0,R,3.55,0,0,0,0,0,0,0,0,0,0,Female,White,0.0,0.0
61,84,18,4.0,D,2.0,0,0,0,0,0,0,1,0,0,2,Female,Not Reported,0.0,0.0
91,97,82,3.0,D,3.0,0,0,1,0,1,1,0,1,0,0,Female,Not Reported,0.0,0.0
61,92,42,3.0,D,3.0,0,0,0,0,0,0,0,0,0,0,Female,Asian,0.0,0.0
65,87,42,4.0,A,4.0,0,0,1,0,0,0,0,0,0,0,Female,Not Reported,0.0,273.0
52,81,18,4.0,A,4.0,0,0,1,0,0,2,0,0,0,0,Female,Not Reported,0.0,1310.0
86,43,60,1.0,A,3.52,1,0,0,0,0,2,0,0,0,0,Female,White,0.0,1673.0
69,87,60,4.0,D,2.0,0,0,0,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
43,92,42,4.0,R,3.0,0,0,0,0,0,0,1,0,0,0,Male,Not Reported,0.0,0.0
83,24,60,4.0,R,3.97,0,0,0,0,2,0,0,0,1,0,Female,White,0.0,0.0
76,92,18,4.0,D,3.0,0,0,0,0,0,0,0,0,0,0,Male,Not Reported,0.0,0.0
35,81,8,4.0,D,2.0,0,0,0,0,0,0,1,0,0,0,Male,Not Reported,0.0,0.0
35,97,18,4.0,D,4.0,0,0,0,0,0,0,0,0,0,1,Male,Not Reported,0.0,0.0
56,97,42,4.0,R,3.0,0,0,0,0,0,3,0,0,0,0,Female,Not Reported,0.0,0.0
65,97,42,3.0,D,3.0,0,0,0,0,0,0,0,2,0,0,Female,Not Reported,0.0,0.0
88,78,42,1.0,D,2.0,0,0,0,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
65,97,42,4.0,A,3.0,0,0,1,0,0,2,0,0,0,1,Female,Not Reported,0.0,214.0
76,97,18,4.0,D,3.0,0,0,0,0,0,1,1,0,0,0,Female,Not Reported,0.0,0.0
27,92,18,4.0,D,4.0,0,0,0,0,0,0,0,0,0,0,Male,Not Reported,0.0,0.0
73,84,82,4.0,A,4.0,0,0,1,0,0,0,0,0,0,0,Male,Not Reported,0.0,0.0
61,92,42,4.0,D,2.0,0,0,0,0,0,0,0,0,0,0,Male,Not Reported,0.0,0.0
48,81,18,4.0,D,3.0,0,0,0,0,0,1,0,0,0,0,Female,Not Reported,0.0,0.0
48,94,8,3.0,D,2.0,0,0,0,0,0,0,0,0,0,0,Male,Not Reported,0.0,0.0
65,91,18,4.0,A,3.0,0,0,1,0,0,0,1,1,0,0,Female,Not Reported,0.0,0.0
35,87,42,4.0,A,4.0,0,0,1,0,0,1,0,0,0,2,Male,Not Reported,0.0,1280.0
73,91,42,4.0,R,4.0,0,0,0,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
69,94,42,3.0,R,4.0,0,0,0,0,0,1,0,0,0,0,Female,Not Reported,0.0,0.0
83,92,42,3.0,R,3.0,0,0,0,0,1,2,0,0,0,0,Male,Not Reported,0.0,0.0
24,66,18,4.0,D,3.33,0,0,0,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
73,96,42,4.0,R,4.0,0,0,0,0,0,1,0,0,0,1,Female,Not Reported,0.0,0.0
48,87,8,4.0,D,3.0,0,0,0,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
69,92,18,4.0,R,4.0,0,0,0,0,0,2,0,0,0,1,Female,Not Reported,0.0,0.0
86,66,60,4.0,R,3.0,0,0,0,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
43,78,18,4.0,D,3.0,0,0,0,0,0,0,0,0,0,0,Male,Not Reported,0.0,0.0
98,70,98,4.0,A,3.25,1,0,0,0,0,0,0,0,0,0,Male,White,0.0,0.0
92,47,82,2.0,A,3.79,0,0,0,0,0,1,2,0,0,0,Female,White,0.0,0.0
47,90,41,3.0,A,3.33,0,0,1,0,2,0,0,0,0,0,Male,Not Reported,0.0,1948.0
98,91,82,2.0,A,4.0,0,0,1,0,0,0,0,0,0,0,Female,White,0.0,0.0
65,69,18,4.0,A,4.0,0,0,1,0,0,1,0,0,0,0,Female,Asian,0.0,2041.0
76,42,82,2.0,A,3.78,0,0,1,0,0,0,0,0,0,0,Female,White,0.0,184.0
91,58,82,1.0,A,3.88,0,0,1,0,0,1,0,0,0,0,Female,White,0.0,2160.0
43,38,93,4.0,A,2.79,0,0,1,0,0,0,0,0,0,0,Female,Not Reported,0.0,1825.0
9,2,18,4.0,A,3.47,0,0,1,0,0,2,0,0,0,0,Female,Hispanic,0.0,2371.0
52,96,7,4.0,D,2.0,0,0,0,0,0,1,0,1,0,0,Male,Not Reported,0.0,0.0
88,46,59,4.0,R,4.0,0,0,0,0,0,3,0,0,0,0,Male,Not Reported,0.0,0.0
47,34,82,2.0,D,2.75,0,0,0,0,0,0,0,0,0,0,Female,Black or African American,0.0,0.0
60,30,32,4.0,A,3.91,1,0,0,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
96,91,60,2.0,R,3.33,0,0,0,0,0,2,0,0,0,1,Female,White,0.0,0.0
83,84,60,4.0,A,3.0,0,0,1,0,0,1,1,0,0,0,Female,Not Reported,0.0,1341.0
35,24,42,4.0,R,3.93,0,0,0,0,0,2,0,0,0,0,Female,Hispanic,0.0,0.0
38,96,0,3.0,A,3.0,0,0,1,0,0,0,0,0,0,1,Male,Not Reported,0.0,62.0
23,96,2,4.0,A,4.0,0,0,1,0,0,2,0,0,0,0,Male,Asian,0.0,368.0
35,89,60,4.0,D,2.33,0,0,0,0,0,0,0,0,0,0,Male,Not Reported,0.0,0.0
73,16,92,4.0,A,3.96,0,0,1,0,1,1,0,0,0,0,Female,White,0.0,0.0
80,38,41,4.0,D,2.61,0,0,1,0,0,0,0,0,0,0,Male,White,0.0,0.0
83,38,59,2.0,A,3.73,1,0,0,0,0,0,0,0,0,0,Female,White,1.0,2497.0
56,96,17,4.0,D,3.77,0,0,0,0,0,0,0,0,0,0,Male,Not Reported,0.0,0.0
9,38,17,4.0,D,4.0,0,0,0,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
73,10,42,2.0,D,2.93,0,0,1,0,0,0,0,0,0,0,Female,White,0.0,0.0
86,26,92,2.0,R,3.92,0,0,0,0,0,2,0,1,0,0,Female,White,0.0,0.0
88,91,59,1.0,A,3.49,0,0,1,0,0,0,0,0,0,0,Female,Asian,0.0,1581.0
88,55,98,2.0,A,3.67,1,0,0,0,0,2,0,0,0,0,Female,White,0.0,0.0
69,4,93,1.0,A,3.61,0,0,1,0,0,0,0,0,0,0,Female,Hispanic,0.0,2373.0
91,20,60,4.0,R,3.81,0,0,0,0,0,0,0,0,0,0,Female,Black or African American,0.0,0.0
56,78,82,4.0,D,3.0,0,0,0,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
65,47,8,4.0,A,3.77,0,0,1,0,0,0,0,0,0,0,Male,Black or African American,0.0,881.0
76,50,98,1.0,A,3.47,0,0,1,0,0,0,0,0,0,0,Male,White,0.0,576.0
20,68,17,2.0,D,2.11,0,0,0,0,0,0,0,0,0,0,Male,Not Reported,0.0,0.0
94,54,59,2.0,A,3.8,0,0,1,0,0,0,0,0,0,0,Female,White,0.0,1159.0
69,23,82,4.0,D,3.11,0,0,0,0,0,0,0,0,0,0,Male,White,0.0,0.0
89,61,97,1.0,R,3.76,1,0,0,0,0,0,0,0,0,0,Male,White,0.0,0.0
61,80,41,4.0,A,3.0,0,0,1,0,0,0,0,0,0,0,Female,Not Reported,0.0,733.0
61,88,17,4.0,A,3.0,1,0,0,0,0,0,0,0,0,0,Female,Not Reported,0.0,943.0
65,26,41,3.0,R,3.86,0,0,0,0,0,2,0,0,0,0,Female,White,0.0,0.0
27,90,17,4.0,D,4.0,0,0,0,0,0,0,0,0,0,0,Male,Not Reported,0.0,0.0
67,18,38,4.0,D,3.3,0,0,0,0,0,0,0,1,1,0,Male,White,0.0,0.0
56,86,17,1.0,D,3.5,0,0,0,0,0,0,0,0,0,0,Female,Asian,0.0,0.0
61,94,8,3.0,D,2.67,0,0,0,0,0,0,0,0,0,0,Male,Not Reported,0.0,0.0
31,87,18,4.0,A,3.0,0,0,1,0,0,0,0,0,0,0,Male,Not Reported,0.0,1218.0
69,83,59,4.0,D,3.0,0,0,0,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
69,90,41,3.0,R,4.0,0,0,0,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
83,83,59,4.0,R,3.33,0,0,0,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
56,90,41,4.0,D,3.0,0,0,0,0,1,0,0,0,0,0,Male,Not Reported,0.0,0.0
69,91,17,4.0,R,3.0,0,0,0,0,0,0,0,0,0,0,Male,Not Reported,0.0,0.0
31,90,17,4.0,D,3.0,0,0,0,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
38,90,41,4.0,D,4.0,0,0,0,0,0,0,0,0,0,0,Male,Not Reported,0.0,0.0
88,77,82,1.0,R,3.98,0,0,0,0,0,0,0,0,0,1,Female,Not Reported,0.0,0.0
56,20,59,1.0,R,3.7,0,0,0,0,0,0,0,0,0,0,Female,Hispanic,0.0,0.0
80,96,59,3.0,D,3.96,0,0,0,0,0,1,0,0,0,0,Male,Not Reported,0.0,0.0
76,72,59,4.0,D,4.0,0,0,0,0,0,1,0,0,0,0,Female,Not Reported,0.0,0.0
88,96,41,4.0,R,3.0,0,0,0,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
69,77,41,4.0,R,4.0,0,0,0,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
56,90,7,4.0,R,3.0,0,0,0,0,0,0,0,0,0,0,Male,Not Reported,0.0,0.0
38,90,17,4.0,R,3.0,0,0,0,0,0,0,0,0,0,0,Male,Not Reported,0.0,0.0
76,96,41,2.0,R,4.0,0,0,0,0,0,0,0,0,0,0,Male,Not Reported,0.0,0.0
83,91,59,3.0,R,3.77,0,0,0,0,0,0,1,0,0,0,Female,Asian,0.0,0.0
98,50,82,2.0,R,3.96,0,0,0,0,0,3,0,0,0,0,Female,White,0.0,0.0
65,72,59,4.0,D,2.8,0,0,1,0,0,0,0,0,0,0,Male,White,0.0,0.0
88,34,41,2.0,A,3.44,0,0,1,0,0,0,0,0,0,0,Female,White,0.0,5629.0
56,46,59,4.0,R,3.0,0,0,0,0,0,0,0,0,0,0,Male,Not Reported,0.0,0.0
76,46,59,2.0,A,3.84,0,0,1,0,0,1,1,0,0,0,Female,Black or African American,0.0,2344.0
88,96,17,4.0,R,4.0,0,0,0,0,0,1,0,0,0,0,Male,Not Reported,0.0,0.0
56,94,17,4.0,R,3.0,0,0,0,0,0,0,0,0,0,0,Male,Not Reported,0.0,0.0
47,91,59,4.0,D,4.0,0,0,0,0,0,0,1,0,0,2,Male,Not Reported,0.0,0.0
38,77,41,4.0,A,4.0,1,0,0,0,0,0,0,0,0,0,Male,Not Reported,0.0,3259.0
99,86,98,1.0,D,3.34,0,0,0,0,0,0,0,0,0,0,Male,White,0.0,0.0
93,86,82,4.0,R,4.0,0,0,0,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
34,96,17,3.0,R,4.0,0,0,0,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
42,83,7,3.0,A,4.0,0,0,1,0,0,0,0,0,0,0,Female,Not Reported,0.0,3044.0
69,91,41,4.0,D,3.0,0,0,0,0,0,1,0,0,0,1,Male,Not Reported,0.0,0.0
76,86,17,4.0,R,3.0,0,0,0,0,0,0,0,0,0,0,Male,Not Reported,0.0,0.0
76,83,17,1.0,D,2.92,0,0,0,0,0,1,0,0,0,0,Female,Not Reported,0.0,0.0
42,80,2,4.0,D,4.0,0,0,0,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
